"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.108541667E-3,1.291097840E-3,8.400554070E-4,2.697361633E-4
1.216454167E-2,-2.623798500E-4,-5.806238623E-4,-2.445485443E-3
2.221954166E-2,-6.136507727E-4,6.295166095E-4,5.297982134E-4
3.227454166E-2,8.288880927E-4,-1.976036467E-3,-3.590455279E-3
4.233054166E-2,-7.362517063E-4,-8.873363840E-4,-2.812812105E-3
5.238554167E-2,8.660893654E-4,-5.204432528E-4,-1.495860983E-3
6.244054166E-2,2.187283477E-3,-5.920822732E-4,1.431486104E-3
7.249654166E-2,3.895403934E-4,-5.151531077E-4,1.116068102E-3
8.255154167E-2,-3.649331338E-4,8.694243152E-4,2.232198603E-3
9.260654166E-2,6.325910799E-4,1.672619605E-3,9.541986510E-4
1.026615417E-1,6.608206313E-4,-1.761469175E-4,-5.647120997E-5
1.127175417E-1,1.024694298E-3,4.093145253E-5,2.741934732E-4
1.227725417E-1,-2.416388015E-4,-8.214000845E-4,-3.375402652E-3
1.328275417E-1,1.965035452E-3,1.090913662E-3,-1.939466223E-3
1.428835417E-1,-1.747943810E-3,8.336523315E-4,-1.080064103E-3
1.529385417E-1,2.556249674E-4,1.810844406E-3,1.415710431E-3
1.629935417E-1,1.708113006E-3,-1.136742183E-3,1.174192876E-4
1.730495417E-1,-1.822825870E-3,8.248353843E-4,3.098224290E-3
1.831045417E-1,9.997643065E-5,-5.096747191E-4,3.315271810E-3
1.931595417E-1,-8.672848344E-5,1.714261831E-3,7.129372098E-4
2.032155417E-1,-1.365312142E-3,-1.380065107E-3,1.274331473E-3
2.132705417E-1,2.047504531E-4,3.873091191E-4,-9.505916387E-4
2.233255417E-1,2.612094686E-4,-3.080422175E-4,-4.598323256E-3
2.333815417E-1,7.865738007E-5,-1.748187700E-3,-4.505489953E-3
2.434365417E-1,-7.706247270E-4,-7.625520811E-5,1.414983068E-3
2.534915417E-1,2.242722112E-4,2.047003480E-3,2.312959637E-3
2.635475417E-1,-1.717438456E-3,-6.174893351E-4,2.332133707E-3
2.736025417E-1,-1.017471543E-3,-7.754027611E-4,2.226782497E-3
2.836575417E-1,-1.293072128E-4,5.274155992E-4,-1.701380126E-3
2.937135417E-1,1.680575951E-4,1.559599070E-3,5.750921555E-4
3.037685417E-1,1.353007101E-4,-2.680686070E-3,-1.011619344E-3
3.138235417E-1,-1.788683003E-3,-9.174121078E-4,-2.448774874E-3
3.238785417E-1,1.826558146E-3,-2.336876933E-3,-2.603504574E-3
3.339345417E-1,2.273167716E-3,-1.479509985E-3,-3.205689602E-3
3.439895417E-1,-4.696219694E-4,-1.823057886E-3,-1.940954477E-3
3.540445417E-1,8.475218201E-4,1.080367249E-3,5.265949294E-4
3.641005417E-1,1.950070495E-3,-1.483191503E-3,1.146578696E-3
3.741555417E-1,7.217203965E-4,-3.739416716E-4,-3.565144725E-4
3.842105417E-1,-1.438069448E-4,-2.042145701E-3,1.947600394E-4
3.942665417E-1,-1.121417386E-3,-4.804597120E-5,-1.158591826E-3
4.043215417E-1,5.324056838E-4,-4.501832882E-4,-3.068877384E-3
4.143760417E-1,1.366758952E-4,-1.539834891E-3,-1.513055991E-3
4.244320417E-1,2.985960746E-4,2.024273621E-3,-2.357278019E-3
4.344870417E-1,-1.538404264E-3,-1.852112706E-3,3.288929816E-3
4.445420417E-1,-1.840672921E-3,-8.528946200E-4,1.872128341E-3
4.545980417E-1,-8.535399102E-4,6.434863899E-4,1.036887523E-3
4.646530417E-1,-1.147286617E-3,-3.591937129E-4,2.832124475E-3
4.747080417E-1,-5.591827212E-4,-7.825591601E-4,1.298445277E-3
4.847640417E-1,1.108222408E-3,-3.101144102E-4,1.317141578E-4
4.948190417E-1,7.009538240E-4,-1.145908143E-3,-1.957064494E-3
5.048740417E-1,-1.376755827E-4,-2.233891282E-4,-1.589548308E-3
5.149300417E-1,1.806857297E-3,2.079946455E-3,-6.794035435E-4
5.249850417E-1,-1.854535076E-4,-2.085077285E-4,-3.325786907E-3
5.350400417E-1,1.834751107E-3,1.354653854E-3,-3.545600921E-4
5.450950417E-1,-1.498410711E-6,4.015085287E-4,2.321384382E-3
5.551510417E-1,-4.323213361E-4,-7.485653041E-4,2.212263644E-3
5.652060417E-1,9.788877796E-4,-1.225803746E-3,-3.638113849E-4
5.752610417E-1,5.116257817E-4,-3.789759940E-4,3.431648947E-4
5.853170417E-1,-2.107326873E-3,-3.198538325E-4,-1.938364934E-3
5.953720417E-1,1.364858239E-3,-3.527805966E-4,-3.082026960E-3
6.054270417E-1,-9.121444309E-4,6.850532955E-4,-2.010636963E-3
6.154830417E-1,1.411509467E-3,1.510754519E-4,-2.285949420E-3
6.255380417E-1,-1.940345159E-3,-2.372134186E-4,-7.431800477E-4
6.355930417E-1,3.553929739E-3,3.181965556E-3,1.606659498E-3
6.456490417E-1,3.490812844E-3,1.671687118E-3,4.103106912E-3
6.557040417E-1,-2.199098701E-3,4.446813546E-4,1.493237913E-3
6.657590417E-1,-1.396688167E-3,4.465455713E-4,2.953479998E-4
6.758150417E-1,2.846121206E-4,-8.803085075E-4,-1.487992238E-3
6.858700417E-1,-5.830457667E-4,-1.401755493E-3,-3.458198858E-3
6.959250417E-1,-2.314496087E-4,-1.512181014E-3,-4.430642817E-3
7.059810417E-1,-6.759311655E-4,1.591733191E-3,-1.081451308E-3
7.160360417E-1,-1.156945247E-3,-1.005148515E-3,-3.764992580E-4
7.260910417E-1,9.344352293E-4,-4.991479800E-4,1.991317607E-3
7.361460417E-1,1.769540715E-3,8.879107190E-4,1.340175513E-3
7.462020417E-1,-4.901514621E-4,1.147302566E-3,1.982263289E-3
7.562570417E-1,1.584650949E-3,-4.518390924E-4,2.108457033E-3
7.663120417E-1,2.791329287E-3,7.918571355E-4,1.113499980E-3
7.763680417E-1,-4.215370282E-4,3.493322001E-4,-1.170372125E-3
7.864230417E-1,1.395005151E-3,4.076554033E-4,-3.003958380E-3
7.964780417E-1,-1.531047747E-3,-1.732956385E-3,-8.440255187E-4
8.065340417E-1,-1.528619323E-4,8.332656580E-4,-9.252522141E-4
8.165890417E-1,1.847548992E-3,2.112550661E-3,1.872339752E-3
8.266440417E-1,-2.262773924E-3,-4.584649869E-4,2.583403606E-3
8.367000417E-1,-4.079413135E-3,1.093867468E-4,4.857072607E-3
8.467550417E-1,5.901734694E-4,-8.237492293E-3,5.588750169E-2
8.568100417E-1,-3.664525924E-3,1.662156312E-3,8.992104232E-2
8.668660417E-1,-1.838662662E-3,-5.507339258E-3,-1.980758831E-2
8.769210417E-1,-1.646244782E-3,-2.325233538E-3,-1.440748572E-1
8.869760417E-1,-3.535464057E-4,1.320650917E-4,-2.951200008E-1
8.970320417E-1,1.699837623E-3,1.732179080E-3,-4.575360417E-1
9.070870417E-1,3.225562628E-3,4.828902311E-4,-5.302733183E-1
9.171420417E-1,-4.984579282E-4,3.929281142E-3,-4.962151051E-1
9.271970417E-1,8.163447492E-4,3.095711581E-3,-3.840992153E-1
9.372530417E-1,-2.780958312E-4,1.975808991E-3,-2.891876400E-1
9.473080417E-1,-8.456154610E-4,2.132136375E-3,-1.061408594E-1
9.573630417E-1,-1.406210940E-3,2.572090598E-3,2.199315131E-1
9.674190417E-1,3.642876167E-3,-2.194168745E-3,5.653030276E-1
9.774740417E-1,2.531538950E-3,-4.899248597E-5,6.772229075E-1
9.875290417E-1,-5.012939801E-5,-4.587551579E-3,7.304139733E-1
9.975850417E-1,-1.069212100E-3,-1.181529649E-2,7.762688398E-1
1.007640042E0,-6.995653966E-4,-1.745587215E-2,8.731210828E-1
1.017695042E0,-1.688050572E-3,-1.676745526E-2,1.016863108E0
1.027751042E0,-6.831679959E-3,-1.397806220E-2,1.225694060E0
1.037806042E0,-5.904598162E-3,-9.213481098E-3,1.368921041E0
