"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.681896719616907E9,"2023-04-19 18:31:59.617 UTC+09:00"
"PAUSE",5.060960375005379E0,1.681896724677806E9,"2023-04-19 18:32:04.678 UTC+09:00"
