state,time
1036,1
1353,0
1391,1
1884,0
2486,1
2798,0
2839,1
3258,0
3834,1
4147,0
4193,1
4789,0
5275,1
5586,0
5627,1
6037,0
6574,1
6883,0
6926,1
7263,0
