"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.683188283038801E9,"2023-05-04 17:18:03.039 UTC+09:00"
"PAUSE",6.554608354167430E1,1.683188348585078E9,"2023-05-04 17:19:08.585 UTC+09:00"
