"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.674469420459166E9,"2023-01-23 19:23:40.459 UTC+09:00"
"PAUSE",3.929871458332855E0,1.674469424388983E9,"2023-01-23 19:23:44.389 UTC+09:00"
