state,time
1047,1
1212,0
1253,1
1681,0
2244,1
2404,0
2451,1
2978,0
3497,1
3659,0
3708,1
4174,0
4669,1
4831,0
4873,1
5342,0
5896,1
6066,0
6110,1
6649,0
