"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.683977615745226E9,"2023-05-13 20:33:35.745 UTC+09:00"
"PAUSE",4.407995366666728E1,1.683977659825234E9,"2023-05-13 20:34:19.825 UTC+09:00"
