"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.683363350489896E9,"2023-05-06 17:55:50.490 UTC+09:00"
"PAUSE",4.507096737500069E1,1.683363395561471E9,"2023-05-06 17:56:35.561 UTC+09:00"
