"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.683439815992822E9,"2023-05-07 15:10:15.993 UTC+09:00"
"PAUSE",7.142905737500405E1,1.683439887421800E9,"2023-05-07 15:11:27.422 UTC+09:00"
