"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.682840527878482E9,"2023-04-30 16:42:07.878 UTC+09:00"
"PAUSE",1.105313091666903E1,1.682840538931722E9,"2023-04-30 16:42:18.932 UTC+09:00"
