"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.681906458557623E9,"2023-04-19 21:14:18.558 UTC+09:00"
"PAUSE",1.287097191667999E1,1.681906471428568E9,"2023-04-19 21:14:31.429 UTC+09:00"
