"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
6.207916595E-4,2.017803955E-1,1.956431580E-1,9.834548950E0
1.067579168E-2,2.356100464E-1,2.219883728E-1,9.887389069E0
2.073079167E-2,2.628533936E-1,2.523751831E-1,9.869576111E0
3.078479166E-2,2.778222656E-1,2.887495422E-1,9.892179108E0
4.083979168E-2,2.151026917E-1,3.026705933E-1,9.886041870E0
5.089479167E-2,1.285826111E-1,2.893482971E-1,9.846374359E0
6.094879168E-2,1.302291870E-2,2.610571289E-1,9.819729767E0
7.100379167E-2,-9.160949707E-2,2.252815247E-1,9.823921051E0
8.105779166E-2,-1.487905884E-1,1.803749084E-1,9.836494904E0
9.111279168E-2,-1.209484863E-1,1.556762695E-1,9.841284943E0
1.011677917E-1,-3.637435913E-2,1.564247131E-1,9.885592804E0
1.112217917E-1,8.681945801E-2,1.797761536E-1,9.855056305E0
1.212767917E-1,2.189945984E-1,2.264790344E-1,9.848769379E0
1.313317917E-1,3.345542908E-1,2.665956116E-1,9.859996033E0
1.413857917E-1,3.622467041E-1,2.984793091E-1,9.848320312E0
1.514407917E-1,3.498225403E-1,3.167413330E-1,9.863588562E0
1.614957917E-1,2.790197754E-1,2.947370911E-1,9.887688446E0
1.715497917E-1,1.908531189E-1,2.712359619E-1,9.861792297E0
1.816047917E-1,1.068777466E-1,2.224374390E-1,9.839338989E0
1.916597917E-1,4.819976807E-2,1.823208618E-1,9.822723541E0
2.017137917E-1,2.200424194E-2,1.525328064E-1,9.834548950E0
2.117687917E-1,1.137634277E-2,1.513352966E-1,9.859097900E0
2.218237917E-1,8.681945801E-3,1.812730408E-1,9.890532532E0
2.318777917E-1,-4.490661621E-3,2.182461548E-1,9.926757202E0
2.419327917E-1,-4.505630493E-2,2.619552612E-1,9.847721558E0
2.519877917E-1,-5.239105225E-3,3.146456909E-1,9.767488403E0
2.620417917E-1,1.106199646E-1,3.526666260E-1,9.788893890E0
2.720967917E-1,2.498304749E-1,3.544628906E-1,9.923314362E0
2.821517917E-1,3.990701294E-1,3.201841736E-1,1.017074982E1
2.922057917E-1,3.897894287E-1,2.881507874E-1,9.673483887E0
3.022607917E-1,3.797602844E-1,2.195933533E-1,9.511969757E0
3.123157917E-1,3.121009827E-1,3.203338623E-1,9.876461792E0
3.223697917E-1,-4.191284180E-2,4.999603271E-1,1.017823425E1
3.324247917E-1,-1.682501221E-1,5.008584595E-1,1.002854553E1
3.424797917E-1,-2.547702026E-1,3.046165466E-1,9.942624207E0
3.525337917E-1,-2.713856506E-1,2.185455322E-1,9.773625641E0
3.625887917E-1,-1.850152588E-1,1.561253357E-1,9.590556335E0
3.726434583E-1,-1.025367737E-1,9.265731812E-2,9.682764587E0
3.826974583E-1,-1.451980591E-2,2.634521484E-2,9.846673737E0
3.927524583E-1,2.597099304E-1,7.888595581E-2,9.946216736E0
4.028074583E-1,4.439767456E-1,2.526745605E-1,9.958191833E0
4.128614583E-1,3.062631226E-1,2.561174011E-1,9.803413696E0
4.229164583E-1,2.281256104E-1,1.987866211E-1,9.585915985E0
4.329714583E-1,2.761756897E-1,1.353186035E-1,9.622739410E0
4.430254583E-1,3.617976379E-1,6.975494385E-2,1.009560608E1
4.530804583E-1,3.694317627E-1,6.661148071E-2,1.012689102E1
4.631354583E-1,3.188369751E-1,1.176553345E-1,1.013542328E1
4.731894583E-1,2.320175171E-1,2.007325745E-1,1.006117767E1
4.832444583E-1,5.598358154E-2,2.999761963E-1,9.627978516E0
4.932994583E-1,-7.394622803E-2,3.749702454E-1,9.451046448E0
5.033534583E-1,-1.348695374E-1,3.748205566E-1,9.628277893E0
5.134084583E-1,-1.128652954E-1,3.170407104E-1,9.977501678E0
5.234624583E-1,-8.801696777E-2,2.402503967E-1,1.013826736E1
5.335174583E-1,-5.897735596E-2,1.963916016E-1,1.013063324E1
5.435724583E-1,-2.784210205E-2,2.035766602E-1,9.898166656E0
5.536264583E-1,2.679428101E-2,2.312690735E-1,9.542356567E0
5.636814583E-1,1.755848694E-1,2.595602417E-1,9.553283844E0
5.737364583E-1,3.614982605E-1,2.547702026E-1,9.855954437E0
5.837904583E-1,4.794529724E-1,2.547702026E-1,1.006237518E1
5.938454583E-1,4.779560852E-1,2.377056885E-1,1.006387207E1
6.039004583E-1,4.079017639E-1,2.037263489E-1,1.000459534E1
6.139544583E-1,2.207908630E-1,2.067201233E-1,9.776320038E0
6.240094583E-1,1.496887207E-2,2.052232361E-1,9.560917969E0
6.340644583E-1,-7.918533325E-2,1.962419128E-1,9.651479645E0
6.441184583E-1,-7.873626709E-2,1.901046753E-1,9.991123352E0
6.541734583E-1,-7.604187012E-2,2.122586060E-1,1.011716125E1
6.642284583E-1,-6.825805664E-2,2.505789185E-1,1.000579285E1
6.742824583E-1,7.484436035E-2,1.618135071E-1,9.920619965E0
6.843374583E-1,6.731501770E-1,1.586700439E-1,9.541308746E0
6.943924583E-1,5.331912231E-1,-1.335223389E-1,9.554631042E0
7.044464583E-1,4.135899353E-1,-2.835104370E-1,1.010338989E1
7.145014583E-1,-7.394622803E-2,-1.609153748E-1,9.893077240E0
7.245564583E-1,-7.851173401E-1,-6.256988525E-1,9.714049530E0
7.346104583E-1,-1.303339691E0,-1.030756531E0,1.007000931E1
7.446654583E-1,-9.568103027E-1,-6.656657410E-1,1.084285217E1
7.547204583E-1,4.737648010E-1,-9.849517822E-1,9.989776154E0
7.647744583E-1,1.348994751E0,-2.418969727E-1,9.872420197E0
7.748294583E-1,1.997146912E0,7.872129822E-1,1.046413971E1
7.848844583E-1,1.631008301E0,2.177970886E0,1.011746063E1
7.949384583E-1,1.133592682E0,2.891836395E0,1.107666595E1
8.049934583E-1,1.287921753E0,2.694247284E0,1.227507385E1
8.150484583E-1,1.203796692E0,1.713786163E0,1.239886642E1
8.251024583E-1,7.934999084E-1,1.733395386E-1,1.257879227E1
8.351574583E-1,-6.704557800E-1,2.380050659E-2,1.401804932E1
8.452124583E-1,-1.631307678E0,1.224453735E-1,1.495689697E1
8.552664583E-1,-1.779050446E0,2.649490356E-1,1.468072128E1
8.653214583E-1,-1.168021088E0,6.174659729E-1,1.287861877E1
8.753764583E-1,-2.421963501E0,1.353186035E0,1.036130356E1
8.854304583E-1,-6.570586395E0,1.598226471E0,9.866582336E0
8.954854583E-1,-8.596772919E0,6.924600220E-1,9.840985565E0
9.055404583E-1,-9.617051239E0,4.543052673E-1,9.421557770E0
9.155944583E-1,-1.025352768E1,5.345384216E-1,8.143216095E0
9.256494583E-1,-1.093012070E1,1.014440460E0,7.762108612E0
9.357044583E-1,-1.146450943E1,1.567091217E0,7.251221008E0
9.457584583E-1,-1.196117661E1,2.262395325E0,6.728208618E0
9.558134583E-1,-1.204335571E1,3.060086517E0,6.512058105E0
9.658684583E-1,-1.146256348E1,3.384012909E0,6.628366241E0
9.759224583E-1,-1.104104004E1,3.366649017E0,6.846911774E0
9.859774583E-1,-1.100556381E1,3.272494812E0,6.810836792E0
9.960324583E-1,-1.046384033E1,2.061213684E0,5.813011780E0
1.006086458E0,-1.050754944E1,1.370699615E0,4.945715332E0
1.016141458E0,-9.527387695E0,-3.293151855E-2,4.380640411E0
1.026196458E0,-8.416847076E0,-2.372566223E-1,3.407963104E0
1.036250458E0,-8.098010101E0,5.399272156E-1,2.570454712E0
1.046305458E0,-7.850724335E0,1.096619568E0,2.041754150E0
1.056360458E0,-7.967930603E0,1.555864563E0,1.616338806E0
1.066414458E0,-8.585995331E0,1.839973755E0,9.542655945E-1
1.076469458E0,-9.173224182E0,1.872007141E0,-1.202000427E-1
1.086523458E0,-9.127269745E0,2.014211426E0,-1.308878174E0
1.096578458E0,-8.482261047E0,2.394271088E0,-2.308649139E0
1.106633458E0,-7.350614319E0,2.971620483E0,-2.627935181E0
