"Time (s)","X (µT)","Y (µT)","Z (µT)"
7.093625005E-3,-9.871307373E0,3.708773041E1,4.240806580E1
1.714862500E-2,-9.888015747E0,3.695490265E1,4.253199768E1
2.720362500E-2,-9.947311401E0,3.683161926E1,4.265618896E1
3.725862500E-2,-1.009768677E1,3.686619568E1,4.276107788E1
4.731362500E-2,-9.888374329E0,3.694392395E1,4.235369110E1
5.736862500E-2,-1.009313202E1,3.689181519E1,4.230766296E1
6.742362501E-2,-1.017382812E1,3.672361755E1,4.219932556E1
7.747862500E-2,-1.019349670E1,3.666486359E1,4.240236664E1
8.753362500E-2,-1.009165192E1,3.681174469E1,4.241186523E1
9.758870833E-2,-1.006120300E1,3.676557159E1,4.235317230E1
1.076437083E-1,-9.919746399E0,3.680142975E1,4.208057404E1
1.176987083E-1,-9.902397156E0,3.681164551E1,4.193128967E1
1.277537083E-1,-1.005652618E1,3.698485565E1,4.181967163E1
1.378087083E-1,-1.003633881E1,3.719064331E1,4.192210388E1
1.478637083E-1,-9.851348877E0,3.689660645E1,4.219638824E1
1.579187083E-1,-9.801101685E0,3.703442383E1,4.196228027E1
1.679737083E-1,-1.005082703E1,3.683384705E1,4.201953125E1
1.780287083E-1,-1.004492950E1,3.676706696E1,4.229096985E1
1.880837083E-1,-1.015877533E1,3.701081848E1,4.215963745E1
1.981387083E-1,-1.003612518E1,3.694895935E1,4.230767059E1
2.081937083E-1,-1.020822144E1,3.674577332E1,4.220053864E1
2.182487083E-1,-1.012715912E1,3.666110992E1,4.254885101E1
2.283037083E-1,-9.981803894E0,3.658053589E1,4.247441101E1
2.383587083E-1,-1.008023071E1,3.690760803E1,4.252098846E1
2.484127083E-1,-1.018959045E1,3.721044159E1,4.213442230E1
2.584677083E-1,-1.021174622E1,3.693157959E1,4.217391205E1
2.685227083E-1,-1.011119843E1,3.690280151E1,4.223653412E1
2.785777083E-1,-1.028694153E1,3.690386200E1,4.219116974E1
2.886327083E-1,-9.951446533E0,3.692778778E1,4.208380890E1
2.986877083E-1,-9.860076904E0,3.692229462E1,4.231695557E1
3.087427083E-1,-9.814086914E0,3.693025208E1,4.247477722E1
3.187977083E-1,-1.019013977E1,3.678678894E1,4.241561127E1
