X,Y,Z
30.052642822265625,60.94099426269531,-284.76849365234375
30.115142822265625,61.297149658203125,-284.9256591796875
30.306472778320312,61.493896484375,-285.15631103515625
30.3094482421875,61.60052490234375,-284.93572998046875
30.596481323242188,61.6748046875,-284.78704833984375
30.599395751953125,61.62030029296875,-284.6330261230469
30.757232666015625,61.475921630859375,-284.259033203125
30.74566650390625,61.550018310546875,-284.3198547363281
30.614273071289062,61.8162841796875,-284.662841796875
30.640045166015625,61.996307373046875,-285.3011474609375
30.335372924804688,62.379241943359375,-286.2113952636719
30.123779296875,62.69865417480469,-287.6572570800781
29.461410522460938,63.10356140136719,-288.7828369140625
28.756271362304688,63.18804931640625,-289.940673828125
28.195541381835938,63.256256103515625,-290.68109130859375
27.4229736328125,63.04063415527344,-291.3002014160156
27.005691528320312,62.423553466796875,-291.0477294921875
26.5145263671875,61.93817138671875,-290.4362487792969
26.02288818359375,61.38108825683594,-289.9884033203125
25.680435180664062,60.74041748046875,-289.2301025390625
25.4697265625,60.20863342285156,-288.995849609375
25.524322509765625,60.25236511230469,-288.90936279296875
25.860809326171875,60.674560546875,-289.03387451171875
26.434356689453125,61.061004638671875,-289.46405029296875
26.413955688476562,61.82574462890625,-290.4351806640625
25.7337646484375,62.141387939453125,-291.6208801269531
24.266159057617188,62.12615966796875,-293.003173828125
22.293182373046875,61.92877197265625,-294.2955627441406
20.307632446289062,61.56623840332031,-295.13128662109375
19.075607299804688,61.65776062011719,-295.88262939453125
18.317474365234375,61.78193664550781,-296.63079833984375
17.834442138671875,61.99446105957031,-297.24957275390625
17.599777221679688,62.387359619140625,-298.1185302734375
17.799423217773438,63.10868835449219,-298.91680908203125
18.269927978515625,63.88136291503906,-299.89031982421875
19.091690063476562,65.15916442871094,-301.13702392578125
19.862518310546875,66.80795288085938,-302.87030029296875
20.621383666992188,69.21107482910156,-304.94915771484375
21.45343017578125,71.98143005371094,-306.9287109375
22.236526489257812,75.35676574707031,-308.91107177734375
22.806304931640625,79.408935546875,-311.029052734375
23.44366455078125,83.93930053710938,-313.2680358886719
23.367568969726562,88.96456909179688,-315.182861328125
22.767486572265625,94.689208984375,-316.9359130859375
21.458602905273438,100.55064392089844,-318.4313049316406
19.434188842773438,106.68382263183594,-319.1709899902344
16.690872192382812,112.87863159179688,-319.1565856933594
13.725494384765625,118.94757080078125,-318.3902587890625
10.3349609375,125.26092529296875,-317.16986083984375
6.9037933349609375,131.47410583496094,-314.602783203125
3.5860595703125,137.4855499267578,-310.4890441894531
0.9383544921875,143.13233947753906,-305.2860107421875
-1.359405517578125,148.67758178710938,-298.8408203125
-3.46417236328125,153.32005310058594,-291.19891357421875
-6.115386962890625,156.30384826660156,-282.5836486816406
-9.863128662109375,157.45797729492188,-275.0999755859375
-14.241836547851562,156.63600158691406,-269.1080322265625
-18.964950561523438,154.81788635253906,-265.58514404296875
-23.330230712890625,151.97381591796875,-264.4728088378906
-27.2576904296875,148.99398803710938,-265.2247619628906
-30.525283813476562,145.7626495361328,-267.78277587890625
-32.99053955078125,142.43145751953125,-271.66827392578125
-34.482452392578125,138.8568115234375,-276.3185729980469
-35.31510925292969,135.37374877929688,-281.2396240234375
-35.36822509765625,131.3915252685547,-286.180908203125
-34.76789855957031,127.55809020996094,-290.970947265625
-33.70982360839844,123.50566101074219,-294.887451171875
-32.39497375488281,119.45555114746094,-298.4429016113281
-30.890304565429688,115.12226867675781,-301.22607421875
-29.330230712890625,110.89988708496094,-303.3856506347656
-27.478256225585938,107.14926147460938,-305.09796142578125
-25.518447875976562,103.58090209960938,-306.6973876953125
-22.986053466796875,100.42013549804688,-308.05877685546875
-20.267364501953125,97.81161499023438,-309.2978515625
-17.2318115234375,95.5457763671875,-310.25714111328125
-14.310379028320312,93.47611999511719,-311.230712890625
-11.250442504882812,91.67167663574219,-311.5224914550781
-8.737640380859375,90.03494262695312,-311.8673095703125
-6.474822998046875,88.69424438476562,-312.2003479003906
-4.507720947265625,86.93870544433594,-311.75592041015625
-2.5854034423828125,85.35202026367188,-311.2916564941406
-0.9964447021484375,83.32073974609375,-310.67889404296875
0.252105712890625,81.03018188476562,-309.84161376953125
0.8065338134765625,78.079833984375,-308.54736328125
0.992950439453125,75.023681640625,-306.53350830078125
0.367767333984375,71.48211669921875,-303.9858093261719
-0.7556304931640625,67.92198181152344,-301.04022216796875
-2.296051025390625,64.37103271484375,-297.389892578125
-4.1863250732421875,61.21540832519531,-293.27972412109375
-6.2139739990234375,58.397125244140625,-288.751708984375
-8.695556640625,56.08782958984375,-283.89581298828125
-11.186614990234375,54.63438415527344,-279.0528564453125
-13.871917724609375,53.758941650390625,-274.22381591796875
-16.641494750976562,53.435455322265625,-269.32958984375
-19.402053833007812,53.82673645019531,-264.4136657714844
-22.437469482421875,54.739776611328125,-259.51068115234375
-25.479598999023438,56.48896789550781,-254.33998107910156
-28.61029052734375,59.07579040527344,-249.37173461914062
-31.670135498046875,62.62860107421875,-244.58926391601562
-34.31425476074219,66.66813659667969,-239.7289276123047
-36.37901306152344,71.36570739746094,-235.30650329589844
-37.92991638183594,76.8447265625,-231.1720733642578
-39.01295471191406,82.10896301269531,-227.77532958984375
-39.92530822753906,87.95283508300781,-224.9445343017578
-40.17170715332031,93.3408203125,-223.15798950195312
-40.262969970703125,98.81425476074219,-221.76654052734375
-39.71913146972656,104.03047180175781,-220.76632690429688
-38.8785400390625,108.68479919433594,-219.9137725830078
-37.85072326660156,112.67802429199219,-219.8131561279297
-36.71722412109375,115.63572692871094,-220.0032958984375
-36.17926025390625,118.00167846679688,-220.51773071289062
-35.76472473144531,119.33364868164062,-221.50827026367188
-35.872344970703125,120.04055786132812,-222.65257263183594
-36.34303283691406,120.04804992675781,-223.78114318847656
-36.850311279296875,119.53152465820312,-224.86993408203125
-37.39656066894531,118.84519958496094,-225.74612426757812
-37.81964111328125,117.531982421875,-226.5554656982422
-37.94508361816406,116.2060546875,-226.78944396972656
-37.952056884765625,114.67698669433594,-226.8242645263672
-37.42474365234375,112.83224487304688,-226.40052795410156
-36.87895202636719,110.96633911132812,-225.64422607421875
-36.11981201171875,108.80857849121094,-224.77305603027344
-35.24517822265625,106.53236389160156,-224.13821411132812
-34.28187561035156,103.921630859375,-223.56239318847656
-33.40333557128906,101.62043762207031,-222.74176025390625
-32.26017761230469,99.50872802734375,-222.37229919433594
-31.206649780273438,97.05497741699219,-221.9189453125
-30.108001708984375,94.90252685546875,-221.7026824951172
-29.219558715820312,92.58575439453125,-221.5499267578125
-28.175613403320312,90.46612548828125,-221.5935821533203
-27.060333251953125,88.076904296875,-221.70977783203125
-25.97637939453125,85.98545837402344,-221.83782958984375
-24.578720092773438,83.78321838378906,-222.29345703125
-23.450515747070312,81.40054321289062,-222.8538818359375
-22.102096557617188,78.89422607421875,-223.7113494873047
-20.886032104492188,76.40298461914062,-224.65464782714844
-19.76727294921875,73.78106689453125,-226.12437438964844
-18.935104370117188,71.23207092285156,-227.75503540039062
-17.91729736328125,68.67660522460938,-229.7262420654297
-16.878082275390625,66.32882690429688,-231.645263671875
-15.661300659179688,64.22378540039062,-233.74639892578125
-14.082427978515625,62.059326171875,-235.6764678955078
-11.999786376953125,60.27268981933594,-237.5266876220703
-9.72857666015625,58.33296203613281,-239.4708251953125
-7.2190399169921875,56.86540222167969,-241.43011474609375
-4.39422607421875,55.32948303222656,-243.80471801757812
-1.54290771484375,53.88079833984375,-246.253662109375
1.8066864013671875,52.89714050292969,-248.72299194335938
5.7001190185546875,52.18836975097656,-251.34310913085938
10.25164794921875,52.03196716308594,-253.83082580566406
15.0234375,52.67332458496094,-256.2191162109375
20.233840942382812,53.64837646484375,-258.3835144042969
25.556625366210938,55.34788513183594,-260.8008728027344
30.688186645507812,57.64418029785156,-263.17864990234375
35.72802734375,60.785491943359375,-265.38812255859375
40.681427001953125,64.642333984375,-267.52142333984375
45.36070251464844,69.52545166015625,-269.72222900390625
49.578216552734375,75.09414672851562,-271.795166015625
53.236541748046875,81.50921630859375,-273.69720458984375
55.65509033203125,88.73536682128906,-275.625244140625
57.35491943359375,96.41815185546875,-277.770751953125
57.60662841796875,104.55902099609375,-279.9801330566406
56.584747314453125,112.66221618652344,-282.0609130859375
54.43548583984375,120.84529113769531,-283.5486145019531
51.02763366699219,128.8372344970703,-284.8438415527344
46.426910400390625,136.2339324951172,-285.5924072265625
40.81379699707031,142.8685302734375,-285.3926086425781
34.25016784667969,148.654052734375,-284.4158935546875
27.371627807617188,153.21730041503906,-282.6801452636719
20.441452026367188,156.72943115234375,-280.3343505859375
13.652084350585938,159.01388549804688,-277.64874267578125
7.2867584228515625,160.36485290527344,-274.95977783203125
0.957489013671875,160.5213165283203,-272.18548583984375
-4.880615234375,160.03765869140625,-269.8385009765625
-10.438156127929688,158.68988037109375,-267.85455322265625
-15.576797485351562,156.8583984375,-266.0688781738281
-20.373443603515625,154.62005615234375,-265.13531494140625
-24.545120239257812,151.8154754638672,-264.5350341796875
-28.07135009765625,148.96383666992188,-264.6207275390625
-30.842910766601562,146.20919799804688,-265.42181396484375
-33.33528137207031,143.47036743164062,-266.7171630859375
-35.1046142578125,140.88279724121094,-268.6664123535156
-36.556640625,138.13809204101562,-271.1043395996094
-37.4732666015625,135.74789428710938,-274.0771484375
-37.83888244628906,133.19068908691406,-277.64434814453125
-37.918670654296875,130.334716796875,-281.3912353515625
-37.59040832519531,127.31123352050781,-285.27337646484375
-37.258544921875,123.85115051269531,-288.747314453125
-36.31156921386719,120.37309265136719,-292.0098876953125
-35.18470764160156,116.88722229003906,-295.0664367675781
-33.95277404785156,113.1865234375,-297.7456970214844
-32.2760009765625,109.78384399414062,-300.12164306640625
-30.379241943359375,106.43484497070312,-302.1014404296875
-28.341384887695312,103.04127502441406,-303.8887634277344
-26.214706420898438,99.96194458007812,-305.3704833984375
-23.9056396484375,97.09649658203125,-306.46484375
-21.678298950195312,94.38502502441406,-307.35076904296875
-19.811370849609375,91.52534484863281,-307.66357421875
-18.27362060546875,88.854248046875,-307.6131591796875
-17.49810791015625,86.68942260742188,-307.0576171875
-17.03125,84.17506408691406,-306.35693359375
-17.040634155273438,81.90052795410156,-305.28326416015625
-17.435760498046875,79.70335388183594,-303.8367004394531
-17.65423583984375,77.57583618164062,-302.4713439941406
-17.404739379882812,75.56100463867188,-301.1475830078125
-17.403579711914062,73.20677185058594,-299.469482421875
-17.415206909179688,70.96278381347656,-297.6527099609375
-17.407333374023438,68.73318481445312,-295.413818359375
-17.67950439453125,66.26701354980469,-292.7523193359375
-18.12158203125,64.00239562988281,-289.60235595703125
-18.896331787109375,61.933746337890625,-285.8082275390625
-19.78118896484375,60.2120361328125,-281.8835754394531
-20.564437866210938,58.92475891113281,-277.98077392578125
-21.51641845703125,57.88832092285156,-273.9483642578125
-22.550979614257812,57.644927978515625,-270.07818603515625
-23.428909301757812,57.574859619140625,-266.31488037109375
-24.521392822265625,57.71490478515625,-262.58428955078125
-25.668914794921875,58.18644714355469,-258.735107421875
-27.181106567382812,59.27610778808594,-254.7490234375
-28.868240356445312,60.83345031738281,-250.9569854736328
-30.294830322265625,62.775604248046875,-246.88473510742188
-31.860641479492188,65.13412475585938,-242.6993408203125
-32.99165344238281,68.19589233398438,-238.5332489013672
-34.31004333496094,71.64772033691406,-234.4834442138672
-35.189605712890625,75.97555541992188,-230.49496459960938
-35.94508361816406,80.40177917480469,-227.1925506591797
-36.592559814453125,85.30155944824219,-224.23684692382812
-37.1690673828125,90.31199645996094,-221.72764587402344
-37.102691650390625,95.39042663574219,-219.7738494873047
-36.69921875,100.89949035644531,-218.3899688720703
-35.68653869628906,106.14872741699219,-217.24795532226562
-34.011505126953125,111.49995422363281,-216.5466766357422
-32.12370300292969,116.77705383300781,-216.08029174804688
-30.319854736328125,121.47067260742188,-216.37088012695312
-28.777618408203125,125.32853698730469,-217.32290649414062
-27.853363037109375,128.5174560546875,-219.0290069580078
-28.198654174804688,130.66497802734375,-220.8975372314453
-29.022750854492188,132.0001983642578,-223.0555877685547
-30.087600708007812,132.3993377685547,-225.36436462402344
-31.584060668945312,132.4021759033203,-227.58348083496094
-33.44281005859375,131.708740234375,-229.776611328125
-35.24644470214844,130.65321350097656,-231.89035034179688
-36.994476318359375,129.1749267578125,-233.98880004882812
