state,time
2024,1
2324,0
2369,1
2974,0
4617,1
4916,0
4957,1
5453,0
7112,1
7420,0
7457,1
8330,0
9536,1
9832,0
9877,1
10879,0
12205,1
12502,0
12546,1
13577,0
