"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.674980142231661E9,"2023-01-29 17:15:42.232 UTC+09:00"
"PAUSE",2.855150875024265E0,1.674980145086777E9,"2023-01-29 17:15:45.087 UTC+09:00"
