"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.685583063533653E9,"2023-06-01 10:31:03.534 UTC+09:00"
"PAUSE",3.871412695839535E1,1.685583102248148E9,"2023-06-01 10:31:42.248 UTC+09:00"
