"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.682686566915654E9,"2023-04-28 21:56:06.916 UTC+09:00"
"PAUSE",1.317648387499503E1,1.682686580091842E9,"2023-04-28 21:56:20.092 UTC+09:00"
