"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
5.546666653E-3,-9.992829291E-4,7.410198450E-4,-5.794786848E-4
1.552066667E-2,8.510813350E-4,7.042679936E-4,-1.040738076E-3
2.549466665E-2,-2.495034423E-4,2.345751971E-3,1.214324031E-3
3.546866667E-2,-1.673495630E-3,-3.267657943E-3,-5.492214113E-4
4.544266665E-2,9.042880847E-4,-7.003284991E-4,9.573854040E-4
5.541566666E-2,2.027875744E-3,-1.155196689E-3,3.316413611E-3
6.538966665E-2,2.357974648E-3,1.593250781E-3,1.352124615E-3
7.536366666E-2,9.361130069E-4,-1.253933646E-3,9.505199268E-4
8.533766665E-2,-1.503790496E-3,-6.091231480E-4,-7.646661252E-4
9.531166666E-2,-8.928613970E-4,6.790477782E-4,-5.201878957E-4
1.052856667E-1,-1.047943602E-3,-1.163162291E-3,5.837110803E-5
1.152596667E-1,-7.017326425E-4,1.398798078E-3,4.410673864E-4
1.252326667E-1,7.623521960E-4,-1.405358315E-3,1.238445751E-3
1.352066667E-1,-1.683228649E-3,-4.322389141E-4,1.379859634E-3
1.451806666E-1,-9.582989151E-4,-3.751767799E-4,-6.257896312E-4
1.551546667E-1,-9.556357400E-4,-2.180534415E-3,-3.618705086E-4
1.651286666E-1,1.543487539E-3,1.247733831E-3,-6.760768592E-4
1.751026667E-1,1.682312577E-4,-2.753268927E-4,-1.071023755E-3
1.850756667E-1,-1.847089501E-3,2.619700506E-3,9.071312379E-4
1.950496667E-1,-7.637155941E-4,1.480206847E-4,1.348683378E-3
2.050236667E-1,6.521185860E-4,-6.185518578E-4,-8.702282794E-4
2.149976667E-1,-7.622862468E-4,1.272292808E-3,-3.932560794E-4
2.249716667E-1,1.128662261E-4,-5.884934217E-4,-1.431960147E-3
2.349456667E-1,-6.677063066E-4,1.519931480E-3,-1.652469859E-3
2.449196667E-1,-2.406407148E-3,-5.237832665E-4,-2.223588526E-4
2.548926666E-1,-3.499141603E-4,-9.376388043E-4,-4.492602311E-4
2.648666667E-1,-9.997319430E-4,2.195425332E-4,1.535266638E-4
2.748406667E-1,6.375795347E-4,-1.509647816E-3,-1.410190016E-4
2.848146667E-1,-7.838876918E-4,-9.134449065E-4,1.716061030E-3
2.947886667E-1,-5.335505703E-4,1.343050972E-3,-5.907691084E-4
3.047626667E-1,3.821939463E-4,1.372948289E-3,3.599994350E-3
3.147356666E-1,-2.341687214E-3,7.811933756E-4,-1.382851042E-4
3.247096667E-1,9.732316248E-4,1.856833696E-4,-3.020032309E-4
3.346836666E-1,1.982569695E-3,-1.190372743E-3,-2.303645015E-4
3.446576667E-1,-4.106078995E-5,-2.367834561E-3,1.514051808E-3
3.546316666E-1,-1.257592812E-3,9.435396641E-4,-8.005015552E-4
3.646056667E-1,-1.150312601E-3,1.214586198E-3,-9.941761382E-4
3.745796666E-1,-6.483067409E-4,3.424743190E-3,1.362454845E-3
3.845526667E-1,-3.533318813E-4,8.172467351E-4,-1.840351615E-3
3.945266667E-1,7.257810212E-4,-3.157521598E-3,-1.205720007E-3
4.045006667E-1,-1.375965076E-3,2.939384431E-4,-1.960182097E-3
4.144746667E-1,-2.033499535E-3,-8.672000840E-4,-1.519162674E-3
4.244486667E-1,1.158049097E-3,-4.450399429E-4,1.159584150E-3
4.344226667E-1,-1.565565821E-3,5.861353129E-4,-4.449705593E-4
4.443956667E-1,4.940147628E-4,-1.012222841E-3,-1.431151759E-3
4.543696667E-1,-8.878995432E-4,-2.737287432E-4,-4.071663134E-4
4.643436667E-1,4.737793934E-4,-1.496266574E-3,2.442904748E-3
4.743176667E-1,-1.498025144E-3,1.160502434E-3,1.739031402E-3
4.842916667E-1,7.002906059E-4,-8.097831160E-4,-4.877592437E-4
4.942656667E-1,-1.368452795E-3,7.170066237E-4,2.288585994E-3
5.042396667E-1,1.177770551E-3,-3.601443022E-4,-1.715379767E-3
5.142126667E-1,1.909340848E-3,-1.896522008E-3,1.704045571E-4
5.241866666E-1,-1.431229757E-4,6.161928177E-4,6.292946637E-5
5.341606667E-1,-2.912544180E-3,-1.841372810E-3,6.163346115E-4
