"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.686989306854010E9,"2023-06-17 17:08:26.854 UTC+09:00"
"PAUSE",5.358793133328436E1,1.686989360440985E9,"2023-06-17 17:09:20.441 UTC+09:00"
