state,time
1122,1
1303,0
1346,1
1651,0
2292,1
2461,0
2503,1
2792,0
3607,1
3791,0
3833,1
4160,0
4856,1
5017,0
5062,1
5491,0
6174,1
6339,0
6380,1
6866,0
