state,time
1220,1
1380,0
1429,1
1680,0
2490,1
2658,0
2708,1
3218,0
3893,1
4073,0
4126,1
4665,0
5302,1
5480,0
5531,1
6021,0
6710,1
6878,0
6929,1
7323,0
