"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.682843671464193E9,"2023-04-30 17:34:31.464 UTC+09:00"
"PAUSE",8.790449833264574E0,1.682843680254703E9,"2023-04-30 17:34:40.255 UTC+09:00"
