"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.683976724968296E9,"2023-05-13 20:18:44.968 UTC+09:00"
"PAUSE",4.097293333333437E1,1.683976765934467E9,"2023-05-13 20:19:25.934 UTC+09:00"
