"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.682681313595164E9,"2023-04-28 20:28:33.595 UTC+09:00"
"PAUSE",1.154333229166514E1,1.682681325138574E9,"2023-04-28 20:28:45.139 UTC+09:00"
