"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.685253865749766E9,"2023-05-28 15:04:25.750 UTC+09:00"
"PAUSE",4.845903466666641E1,1.685253914208773E9,"2023-05-28 15:05:14.209 UTC+09:00"
