"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.684473705053005E9,"2023-05-19 14:21:45.053 UTC+09:00"
"PAUSE",3.874255870833349E1,1.684473743794363E9,"2023-05-19 14:22:23.794 UTC+09:00"
