"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.683375998708585E9,"2023-05-06 21:26:38.709 UTC+09:00"
"PAUSE",3.709726266666621E1,1.683376035805058E9,"2023-05-06 21:27:15.805 UTC+09:00"
