"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.866166596E-3,-6.137237549E-2,1.324745178E-1,-9.773326263E0
1.186316658E-2,-5.104385376E-2,1.125659180E-1,-9.765692139E0
2.186016657E-2,-1.047821045E-2,9.999206543E-2,-9.770931244E0
3.185716656E-2,9.580078125E-3,1.086740112E-1,-9.760752411E0
4.185416666E-2,7.035369873E-3,1.077758789E-1,-9.776020660E0
5.185116665E-2,-1.586700439E-2,1.154100037E-1,-9.755662994E0
6.184916664E-2,-4.370910645E-2,1.330732727E-1,-9.767787781E0
7.184616663E-2,-6.077362061E-2,1.311273193E-1,-9.756112061E0
8.184316661E-2,-6.556365967E-2,1.336720276E-1,-9.762997742E0
9.184016660E-2,-3.817062378E-2,1.213975525E-1,-9.760303345E0
1.018371666E-1,-1.811233521E-2,1.216969299E-1,-9.756261749E0
1.118341666E-1,-5.239105225E-3,1.372645569E-1,-9.753717041E0
1.218311666E-1,-3.891906738E-3,1.258882141E-1,-9.770631866E0
1.318281667E-1,-1.422042847E-2,1.272354126E-1,-9.753717041E0
1.418251666E-1,-1.945953369E-2,1.380130005E-1,-9.767937469E0
1.518221666E-1,-4.011657715E-2,1.306782532E-1,-9.762848053E0
1.618191666E-1,-3.517684937E-2,1.269360352E-1,-9.770033112E0
1.718161666E-1,-4.655319214E-2,1.212478638E-1,-9.762848053E0
1.818131666E-1,-2.499801636E-2,1.166075134E-1,-9.762997742E0
1.918101666E-1,-7.484436035E-3,1.076261902E-1,-9.756710815E0
2.018081666E-1,-1.556762695E-2,9.924362183E-2,-9.758806458E0
2.118051666E-1,-6.616241455E-2,1.067280579E-1,-9.764943695E0
2.218021667E-1,-9.160949707E-2,1.010398865E-1,-9.767039337E0
2.317991666E-1,-1.079255676E-1,1.278341675E-1,-9.762997742E0
2.417961666E-1,-1.219963074E-1,1.520837402E-1,-9.763446808E0
2.517931666E-1,-1.116677856E-1,1.553768921E-1,-9.757159882E0
2.617901666E-1,-7.888595581E-2,1.507365417E-1,-9.768835602E0
2.717871666E-1,-4.760101318E-2,1.538800049E-1,-9.752220154E0
2.817841666E-1,-5.987548828E-3,1.351689148E-1,-9.756860504E0
2.917811666E-1,3.113525391E-2,1.234931946E-1,-9.769733734E0
3.017781666E-1,5.254074097E-2,1.249900818E-1,-9.774374084E0
3.117751667E-1,1.257385254E-2,1.197509766E-1,-9.781559143E0
3.217721666E-1,-3.248245239E-2,1.193019104E-1,-9.738448792E0
3.317701666E-1,-6.391708374E-2,1.191522217E-1,-9.782157898E0
3.417671666E-1,-7.469467163E-2,1.193019104E-1,-9.769584045E0
3.517641666E-1,-6.735992432E-2,1.005908203E-1,-9.752968597E0
3.617611666E-1,-3.083587646E-2,9.984237671E-2,-9.756710815E0
3.717581666E-1,1.945953369E-3,1.086740112E-1,-9.775870972E0
3.817551666E-1,-6.137237549E-3,1.166075134E-1,-9.752818909E0
3.917521666E-1,-1.766326904E-2,1.492396545E-1,-9.748477936E0
4.017491667E-1,-4.355941772E-2,1.597178650E-1,-9.774673462E0
4.117461666E-1,-6.092330933E-2,1.577719116E-1,-9.754166107E0
4.217431666E-1,-5.957611084E-2,1.474433899E-1,-9.765692139E0
4.317401666E-1,-4.520599365E-2,1.252894592E-1,-9.771679688E0
4.417371666E-1,-1.945953369E-2,1.243913269E-1,-9.755962372E0
4.517341666E-1,2.424957275E-2,8.771759033E-2,-9.754615173E0
4.617321666E-1,3.742218018E-2,7.544311523E-2,-9.753267975E0
4.717291666E-1,2.454895020E-2,9.235794067E-2,-9.746531982E0
4.817261666E-1,-3.891906738E-3,9.580078125E-2,-9.761351166E0
4.917231667E-1,-5.373825073E-2,1.234931946E-1,-9.767937469E0
5.017201666E-1,-1.010398865E-1,1.519340515E-1,-9.760003967E0
5.117171666E-1,-1.178050232E-1,1.600172424E-1,-9.755513306E0
5.217141666E-1,-1.164578247E-1,1.733395386E-1,-9.760752411E0
5.317111666E-1,-9.624984741E-2,1.550775146E-1,-9.780661011E0
5.417081666E-1,-3.787124634E-2,1.366658020E-1,-9.773176575E0
5.517051666E-1,-2.095642090E-3,1.284329224E-1,-9.749376068E0
5.617021666E-1,1.781295776E-2,1.073268127E-1,-9.758956146E0
5.716991667E-1,1.960922241E-2,8.861572266E-2,-9.774224396E0
5.816961667E-1,-3.293151855E-3,8.711883545E-2,-9.761500854E0
5.916931666E-1,-1.392105103E-2,1.163081360E-1,-9.761800232E0
6.016911666E-1,-3.113525391E-2,1.417552185E-1,-9.771529999E0
