"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.685254318080968E9,"2023-05-28 15:11:58.081 UTC+09:00"
"PAUSE",3.545491549999861E1,1.685254353535863E9,"2023-05-28 15:12:33.536 UTC+09:00"
