"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.682688025859844E9,"2023-04-28 22:20:25.860 UTC+09:00"
"PAUSE",8.670447791664628E0,1.682688034530302E9,"2023-04-28 22:20:34.530 UTC+09:00"
