"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.874066668E-2,-9.059977019E-4,8.185625193E-4,-9.576221928E-4
2.879566667E-2,1.265277620E-3,-1.541797072E-3,-5.352450535E-4
3.884966666E-2,-1.046625781E-3,1.043344848E-3,-9.619789198E-4
4.890466668E-2,-1.996042673E-3,1.895023626E-3,7.791956887E-4
5.895866666E-2,-7.676787791E-4,-2.563374583E-3,-1.141810324E-3
6.901366668E-2,-1.184729859E-3,8.691736730E-4,6.859656423E-5
7.906766667E-2,-1.711530145E-3,1.143426402E-3,1.243977807E-3
8.912266666E-2,-1.640157541E-3,-7.177409134E-5,-1.667390112E-3
9.917666667E-2,-5.115356762E-4,-6.806957535E-4,-6.634839810E-4
1.092316667E-1,-1.185315428E-3,-1.359002781E-3,-2.584168687E-4
1.192856667E-1,-2.484429162E-3,-4.841359332E-4,9.129964747E-4
1.293406667E-1,-6.260753144E-4,-1.218902064E-3,1.004664227E-4
1.393946667E-1,1.329132589E-3,2.155966824E-3,2.328632399E-4
1.494496667E-1,-1.213387353E-3,-7.492756704E-4,-1.639072783E-3
1.595036667E-1,1.434882637E-3,-3.463742905E-5,-1.227970701E-3
1.695586667E-1,1.268701395E-3,-2.865577582E-3,1.542782411E-3
1.796126667E-1,2.731397050E-3,1.042709046E-4,-5.560880527E-4
1.896676667E-1,-8.159334539E-4,5.564756575E-4,1.082821283E-3
1.997216667E-1,6.876925472E-4,-2.833413193E-3,9.412309155E-4
2.097766667E-1,9.090012172E-4,-1.295970287E-3,1.058676746E-3
2.198306667E-1,-2.346711117E-4,-8.306550444E-4,-2.722530626E-4
2.298856667E-1,2.529537014E-4,-1.711894991E-3,-3.596050665E-4
2.399396667E-1,-1.619665418E-3,7.811947726E-4,-2.623540349E-3
2.499946667E-1,-2.794119529E-3,8.961069398E-8,-2.890131436E-4
2.600486667E-1,1.507845591E-3,-2.624071902E-3,-5.434677005E-4
2.701036667E-1,6.306003197E-4,-1.742299297E-3,4.789195955E-4
2.801576667E-1,-6.305630086E-5,-9.179185145E-4,-1.066513360E-4
2.902126667E-1,-7.181938854E-4,-1.390895806E-3,-2.773807384E-3
3.002666667E-1,1.365582109E-3,2.118651289E-3,-2.299522981E-3
3.103216667E-1,1.639887691E-3,-8.630239172E-4,-1.595649403E-3
3.203756667E-1,-2.149199136E-3,-1.260417514E-3,-1.295945607E-3
3.304306667E-1,-1.357175177E-3,-8.614758844E-4,3.004213795E-5
3.404846667E-1,8.432221366E-4,2.239819616E-3,-5.162465386E-4
3.505396667E-1,-7.642618730E-4,5.753440782E-4,1.023859251E-3
3.605936667E-1,1.034055254E-3,1.423439535E-4,-3.654264146E-3
3.706486667E-1,9.930424858E-4,-3.673851024E-4,2.055286430E-3
3.807026667E-1,-8.875523345E-4,-3.327775630E-4,-3.512976691E-4
3.907576667E-1,-9.338913369E-4,5.471237819E-5,-5.789981224E-4
4.008116667E-1,1.061375136E-3,-9.670481086E-4,-1.293846406E-3
4.108666667E-1,-1.557044918E-3,7.602781989E-4,-1.000099815E-3
4.209206667E-1,1.232651295E-3,7.117401692E-4,1.491801813E-4
4.309756667E-1,1.094965963E-3,6.797823007E-4,3.473190591E-4
4.410296667E-1,-5.957638496E-4,3.133359132E-4,3.838753328E-4
4.510846667E-1,1.372844912E-3,-1.570584252E-3,-8.470378816E-4
4.611386667E-1,-1.626143698E-3,6.053375546E-4,-8.888239972E-4
4.711936667E-1,8.973095100E-5,-1.575525035E-3,-8.917534724E-4
4.812476667E-1,-9.995894507E-4,-1.320131472E-3,9.457198903E-4
4.913026667E-1,8.220126620E-4,2.502303571E-3,1.140929293E-3
5.013566667E-1,-1.184662106E-3,1.366320532E-3,3.241971135E-4
5.114116667E-1,-1.530606765E-3,1.063252799E-3,-7.815477438E-4
5.214656667E-1,1.766311238E-3,2.301384229E-3,1.659570727E-3
5.315206667E-1,-8.497117669E-4,6.108095404E-4,-1.212914940E-3
