"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.684650244739322E9,"2023-05-21 15:24:04.739 UTC+09:00"
"PAUSE",3.874328404166590E1,1.684650283483364E9,"2023-05-21 15:24:43.483 UTC+09:00"
