"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.684647841400664E9,"2023-05-21 14:44:01.401 UTC+09:00"
"PAUSE",5.594873037499929E1,1.684647897348824E9,"2023-05-21 14:44:57.349 UTC+09:00"
