state,time
1131,1
1300,0
1346,1
1780,0
2440,1
2608,0
2659,1
3232,0
3918,1
4081,0
4133,1
4675,0
5425,1
5590,0
5640,1
6276,0
7061,1
7225,0
7276,1
7943,0
