"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.683886008402978E9,"2023-05-12 19:06:48.403 UTC+09:00"
"PAUSE",6.289724587499950E1,1.683886071300195E9,"2023-05-12 19:07:51.300 UTC+09:00"
