"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.682679856411411E9,"2023-04-28 20:04:16.411 UTC+09:00"
"PAUSE",1.113689608332788E1,1.682679867548338E9,"2023-04-28 20:04:27.548 UTC+09:00"
