"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.682910298474644E9,"2023-05-01 12:04:58.475 UTC+09:00"
"PAUSE",2.848101779166609E1,1.682910326955642E9,"2023-05-01 12:05:26.956 UTC+09:00"
