"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.685579047256406E9,"2023-06-01 09:24:07.256 UTC+09:00"
"PAUSE",3.494490875001065E1,1.685579082201619E9,"2023-06-01 09:24:42.202 UTC+09:00"
