"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.684472377816727E9,"2023-05-19 13:59:37.817 UTC+09:00"
"PAUSE",3.483204308333347E1,1.684472412648729E9,"2023-05-19 14:00:12.649 UTC+09:00"
