"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.682672664438301E9,"2023-04-28 18:04:24.438 UTC+09:00"
"PAUSE",1.443644037500053E1,1.682672678875013E9,"2023-04-28 18:04:38.875 UTC+09:00"
