"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.682323287127112E9,"2023-04-24 17:01:27.127 UTC+09:00"
"PAUSE",1.089574195834575E1,1.682323298022832E9,"2023-04-24 17:01:38.023 UTC+09:00"
