"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.684472036761509E9,"2023-05-19 13:53:56.762 UTC+09:00"
"PAUSE",4.209650241666668E1,1.684472078857962E9,"2023-05-19 13:54:38.858 UTC+09:00"
