"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.685083120106580E9,"2023-05-26 15:38:40.107 UTC+09:00"
"PAUSE",5.175808366666024E1,1.685083171864546E9,"2023-05-26 15:39:31.865 UTC+09:00"
