"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.685256523011948E9,"2023-05-28 15:48:43.012 UTC+09:00"
"PAUSE",4.991030187500292E1,1.685256572922261E9,"2023-05-28 15:49:32.922 UTC+09:00"
