"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.683377661594060E9,"2023-05-06 21:54:21.594 UTC+09:00"
"PAUSE",3.840613345833481E1,1.683377700000946E9,"2023-05-06 21:55:00.001 UTC+09:00"
