"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.674979744606602E9,"2023-01-29 17:09:04.607 UTC+09:00"
"PAUSE",2.964897833327996E0,1.674979747571463E9,"2023-01-29 17:09:07.571 UTC+09:00"
