"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
5.325575000E-2,2.461954136E-4,-1.397382002E-4,1.774483360E-3
6.331075000E-2,-2.314966638E-3,3.633329179E-4,-1.674843021E-3
7.336575000E-2,2.323194640E-3,1.500502694E-3,-1.634629443E-3
8.342175000E-2,1.457736245E-3,1.082026865E-3,-6.985589862E-4
9.347675000E-2,2.636027057E-4,-4.476786999E-4,-2.446237952E-3
1.035317500E-1,1.428735675E-3,1.249009219E-4,1.989789307E-3
1.135867500E-1,1.674068335E-4,-7.411872502E-4,1.842476428E-3
1.236417500E-1,-6.259488873E-4,-1.451718621E-3,3.548348323E-4
1.336967500E-1,-4.118446668E-4,7.882590871E-4,-8.335439488E-4
1.437517500E-1,-4.962668754E-4,-2.157526324E-4,7.752715610E-4
1.538077500E-1,-1.917707385E-3,-2.756860340E-6,5.333772860E-4
1.638627500E-1,-2.260212204E-5,-3.403347218E-3,-2.258680761E-3
1.739177500E-1,1.958662877E-3,1.684693154E-3,-9.324606508E-4
1.839727500E-1,-6.413812516E-4,-1.880480442E-3,-2.700000536E-3
1.940277500E-1,3.059621085E-4,-4.661830899E-4,-1.080080867E-3
2.040827500E-1,2.529701451E-3,-1.509875990E-3,-1.536014024E-3
2.141387500E-1,1.558586373E-3,-1.115389750E-3,-1.419669017E-3
2.241937500E-1,-9.413228836E-4,-1.932713785E-3,-3.562686034E-4
2.342487500E-1,1.313953428E-3,6.924086483E-5,1.835593022E-3
2.443037500E-1,4.811829422E-4,-2.972100920E-4,8.550165221E-4
2.543587500E-1,5.454068887E-4,1.259871351E-4,4.994478077E-4
2.644137500E-1,1.201077132E-3,-2.058870392E-3,-5.615553819E-4
2.744697500E-1,1.740591833E-3,-5.848314613E-4,1.882997341E-3
2.845247500E-1,2.087415778E-4,1.517201541E-3,-3.479332663E-4
2.945797500E-1,6.131624687E-4,1.883196179E-3,-1.783333253E-3
3.046347500E-1,2.770715510E-4,1.103297691E-4,-2.745799255E-3
3.146897500E-1,1.546993852E-3,-1.174714649E-3,-1.742820721E-3
3.247447500E-1,1.054042834E-3,3.211829171E-4,2.798934467E-3
3.347997500E-1,5.511683412E-4,-1.506579691E-3,-4.422492348E-4
3.448557500E-1,-5.985182943E-4,6.250144215E-4,1.243265346E-3
3.549107500E-1,-3.105204087E-6,-2.197172958E-3,-1.858368050E-3
3.649657500E-1,6.507174112E-5,8.915088256E-5,1.749554649E-4
3.750207500E-1,6.467479398E-4,1.024208032E-3,-1.449272968E-4
3.850757500E-1,-2.976482734E-3,1.395186409E-3,-2.358546946E-3
3.951307500E-1,-2.324218862E-3,1.573380199E-3,-8.929697797E-4
4.051867500E-1,2.529221820E-4,8.254259592E-5,5.312887952E-4
4.152417500E-1,-8.091186173E-4,-1.102549955E-3,6.032967940E-5
4.252967500E-1,-6.938037695E-4,-3.368911857E-4,-6.627188995E-4
4.353517500E-1,1.132271020E-3,1.888014725E-3,-5.736639723E-4
4.454067500E-1,6.507715443E-4,1.785216737E-3,-1.130264252E-3
