"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.683380207224009E9,"2023-05-06 22:36:47.224 UTC+09:00"
"PAUSE",4.535499866666578E1,1.683380252578981E9,"2023-05-06 22:37:32.579 UTC+09:00"
