"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.942833333E-3,1.480421448E-1,2.025288391E-1,-9.777218170E0
1.199783334E-2,1.383123779E-1,1.941462708E-1,-9.786798248E0
2.205283334E-2,1.438508606E-1,1.993853760E-1,-9.789941711E0
3.210683334E-2,1.472937012E-1,1.829196167E-1,-9.790241089E0
4.216183333E-2,1.522334290E-1,1.869612122E-1,-9.789492645E0
5.221683333E-2,1.502874756E-1,1.942959595E-1,-9.782157898E0
6.227083334E-2,1.526824951E-1,1.883084106E-1,-9.781110077E0
7.232583334E-2,1.431024170E-1,1.968406677E-1,-9.784852295E0
8.238083334E-2,1.493893433E-1,1.968406677E-1,-9.776769104E0
9.243483334E-2,1.425036621E-1,1.996847534E-1,-9.787846069E0
1.024898333E-1,1.493893433E-1,1.954934692E-1,-9.791588287E0
1.125448333E-1,1.492396545E-1,1.899549866E-1,-9.775421906E0
1.225988333E-1,1.454974365E-1,1.902543640E-1,-9.786798248E0
1.326538333E-1,1.469943237E-1,1.948947144E-1,-9.783954163E0
1.427088333E-1,1.395098877E-1,1.962419128E-1,-9.788594513E0
1.527628333E-1,1.549278259E-1,1.951940918E-1,-9.782606964E0
1.628178333E-1,1.544787598E-1,2.017803955E-1,-9.781409454E0
1.728728333E-1,1.480421448E-1,1.999841309E-1,-9.797126770E0
1.829268333E-1,1.423539734E-1,1.963916016E-1,-9.779613190E0
1.929818333E-1,1.432521057E-1,1.936972046E-1,-9.776320038E0
2.030368333E-1,1.457968140E-1,1.898052979E-1,-9.779014435E0
2.130908333E-1,1.437011719E-1,1.942959595E-1,-9.790839844E0
2.231458333E-1,1.398092651E-1,1.907034302E-1,-9.790839844E0
2.332008333E-1,1.457968140E-1,1.948947144E-1,-9.782606964E0
2.432548333E-1,1.499880981E-1,1.971400452E-1,-9.778265991E0
2.533098333E-1,1.531315613E-1,1.890568542E-1,-9.788893890E0
2.633648333E-1,1.441502380E-1,1.910028076E-1,-9.791438599E0
2.734188333E-1,1.478924561E-1,1.936972046E-1,-9.790540466E0
2.834738333E-1,1.493893433E-1,1.883084106E-1,-9.780960388E0
2.935288333E-1,1.417552185E-1,1.895059204E-1,-9.779014435E0
3.035828333E-1,1.487905884E-1,2.002835083E-1,-9.787846069E0
3.136378333E-1,1.517843628E-1,1.965412903E-1,-9.787247314E0
3.236928333E-1,1.522334290E-1,1.899549866E-1,-9.785900116E0
3.337468333E-1,1.519340515E-1,1.899549866E-1,-9.784103851E0
3.438018333E-1,1.501377869E-1,1.935475159E-1,-9.782307587E0
3.538568333E-1,1.460961914E-1,1.975891113E-1,-9.783505096E0
3.639108333E-1,1.463955688E-1,1.954934692E-1,-9.787397003E0
3.739658333E-1,1.501377869E-1,2.001338196E-1,-9.786498871E0
3.840208333E-1,1.514849854E-1,1.962419128E-1,-9.781858521E0
3.940748333E-1,1.511856079E-1,1.899549866E-1,-9.788594513E0
4.041298333E-1,1.483415222E-1,1.977388000E-1,-9.789492645E0
4.141848333E-1,1.462458801E-1,1.913021851E-1,-9.782606964E0
4.242388333E-1,1.474433899E-1,1.913021851E-1,-9.793085175E0
4.342938333E-1,1.477427673E-1,1.929487610E-1,-9.776918793E0
4.443488333E-1,1.462458801E-1,1.936972046E-1,-9.774972839E0
4.544028333E-1,1.481918335E-1,1.966909790E-1,-9.773775330E0
4.644578333E-1,1.413061523E-1,1.923500061E-1,-9.775870972E0
4.745128333E-1,1.413061523E-1,2.014810181E-1,-9.780810699E0
4.845668333E-1,1.489402771E-1,1.950444031E-1,-9.779762878E0
4.946218333E-1,1.517843628E-1,1.974394226E-1,-9.775721283E0
5.046768333E-1,1.496887207E-1,1.945953369E-1,-9.787846069E0
5.147308333E-1,1.537303162E-1,1.884580994E-1,-9.779313812E0
5.247851667E-1,1.475930786E-1,1.914518738E-1,-9.784852295E0
5.348401667E-1,1.529818726E-1,1.916015625E-1,-9.783056030E0
5.448941667E-1,1.489402771E-1,1.913021851E-1,-9.789492645E0
5.549491667E-1,1.472937012E-1,1.947450256E-1,-9.774673462E0
5.650041667E-1,1.510359192E-1,1.908531189E-1,-9.780211945E0
5.750581667E-1,1.550775146E-1,1.938468933E-1,-9.787846069E0
5.851131667E-1,1.492396545E-1,2.011816406E-1,-9.777218170E0
5.951681667E-1,1.450483704E-1,1.969903564E-1,-9.779164124E0
6.052221667E-1,1.434017944E-1,1.939965820E-1,-9.789043579E0
6.152771667E-1,1.478924561E-1,1.981878662E-1,-9.785001984E0
6.253321667E-1,1.448986816E-1,1.968406677E-1,-9.788145447E0
6.353861667E-1,1.420545959E-1,1.963916016E-1,-9.783355408E0
6.454411667E-1,1.493893433E-1,2.011816406E-1,-9.785001984E0
6.554961667E-1,1.501377869E-1,1.975891113E-1,-9.784403229E0
6.655501667E-1,1.448986816E-1,1.881587219E-1,-9.785001984E0
6.756051667E-1,1.499880981E-1,1.896556091E-1,-9.796378326E0
6.856601667E-1,1.499880981E-1,1.910028076E-1,-9.779762878E0
6.957151667E-1,1.495390320E-1,1.941462708E-1,-9.792187042E0
7.057691667E-1,1.490899658E-1,1.957928467E-1,-9.781858521E0
7.158241667E-1,1.478924561E-1,1.983375549E-1,-9.776619415E0
7.258791667E-1,1.419049072E-1,1.975891113E-1,-9.780810699E0
7.359331667E-1,1.477427673E-1,1.960922241E-1,-9.785151672E0
7.459881667E-1,1.529818726E-1,1.933978271E-1,-9.783355408E0
7.560431667E-1,1.496887207E-1,1.939965820E-1,-9.787846069E0
7.660971667E-1,1.459465027E-1,1.862127686E-1,-9.778116302E0
7.761521667E-1,1.390608215E-1,1.848655701E-1,-9.780361633E0
7.862071667E-1,1.477427673E-1,1.670526123E-1,-9.790839844E0
7.962611667E-1,1.520837402E-1,1.718426514E-1,-9.785001984E0
8.063161667E-1,1.474433899E-1,1.856140137E-1,-9.781259766E0
8.163711667E-1,1.407073975E-1,1.869612122E-1,-9.767937469E0
8.264251667E-1,1.463955688E-1,2.163002014E-1,-9.792187042E0
8.364801667E-1,1.496887207E-1,2.577639771E-1,-9.836195526E0
8.465351667E-1,1.583706665E-1,2.360591125E-1,-9.770033112E0
8.565891667E-1,1.493893433E-1,2.396516418E-1,-9.798473969E0
8.666441667E-1,1.549278259E-1,2.368075562E-1,-9.776469727E0
8.766991667E-1,1.440005493E-1,2.215393066E-1,-9.772577820E0
8.867531667E-1,1.414558411E-1,1.993853760E-1,-9.790989532E0
8.968081667E-1,1.441502380E-1,1.212478638E-1,-9.779613190E0
9.068631667E-1,1.309776306E-1,8.756790161E-2,-9.805808716E0
9.169171667E-1,1.398092651E-1,1.511856079E-1,-9.792187042E0
9.269721667E-1,1.589694214E-1,2.142045593E-1,-9.789792023E0
9.370271667E-1,1.576222229E-1,2.499801636E-1,-9.759405212E0
9.470811667E-1,1.570234680E-1,2.505789185E-1,-9.769883423E0
9.571361667E-1,1.541793823E-1,2.254312134E-1,-9.782157898E0
9.671911667E-1,1.552272034E-1,2.104623413E-1,-9.803862762E0
9.772451667E-1,1.447489929E-1,1.586700439E-1,-9.793833618E0
9.873001667E-1,1.386117554E-1,1.276844788E-1,-9.776769104E0
9.973551667E-1,1.423539734E-1,1.640588379E-1,-9.792785797E0
1.007409167E0,1.592687988E-1,1.769320679E-1,-9.777068481E0
1.017464167E0,1.426533508E-1,1.633103943E-1,-9.787846069E0
1.027519167E0,1.285826111E-1,1.597178650E-1,-9.774972839E0
1.037573167E0,1.639091492E-1,1.904040527E-1,-9.789043579E0
1.047628167E0,1.580712891E-1,2.691403198E-1,-9.783056030E0
1.057683167E0,1.657054138E-1,2.454895020E-1,-9.787546692E0
1.067737167E0,1.315763855E-1,1.962419128E-1,-9.770482178E0
1.077792167E0,1.451980591E-1,1.507365417E-1,-9.781858521E0
1.087847167E0,1.365161133E-1,1.694476318E-1,-9.791288910E0
1.097901167E0,1.559756470E-1,1.850152588E-1,-9.787696381E0
1.107956167E0,1.456471252E-1,2.091151428E-1,-9.785900116E0
1.118011167E0,1.502874756E-1,2.140548706E-1,-9.781259766E0
1.128065167E0,1.540296936E-1,2.296224976E-1,-9.777816925E0
1.138120167E0,1.520837402E-1,2.237846375E-1,-9.787995758E0
1.148175167E0,1.547781372E-1,1.910028076E-1,-9.783654785E0
1.158229167E0,1.511856079E-1,2.001338196E-1,-9.790390778E0
1.168284167E0,1.528321838E-1,2.176473999E-1,-9.782756653E0
1.178339167E0,1.630110168E-1,2.309696960E-1,-9.780810699E0
1.188393167E0,1.526824951E-1,2.183958435E-1,-9.785301361E0
1.198448167E0,1.475930786E-1,2.058219910E-1,-9.789043579E0
1.208503167E0,1.517843628E-1,2.139051819E-1,-9.796977081E0
1.218557167E0,1.535806274E-1,2.177970886E-1,-9.792187042E0
1.228612167E0,1.378633118E-1,1.935475159E-1,-9.785001984E0
1.238667167E0,1.454974365E-1,1.529818726E-1,-9.782756653E0
1.248721167E0,1.413061523E-1,1.338217163E-1,-9.784253540E0
1.258776167E0,1.402583313E-1,1.501377869E-1,-9.786049805E0
1.268831167E0,1.395098877E-1,1.480421448E-1,-9.783056030E0
1.278885167E0,1.402583313E-1,1.588197327E-1,-9.778116302E0
1.288940167E0,1.481918335E-1,1.959425354E-1,-9.773775330E0
1.298995167E0,1.576222229E-1,2.344125366E-1,-9.788744202E0
1.309049167E0,1.592687988E-1,2.082170105E-1,-9.782606964E0
1.319104167E0,1.481918335E-1,1.743873596E-1,-9.796228638E0
1.329159167E0,1.351689148E-1,1.600172424E-1,-9.783954163E0
1.339213167E0,1.372645569E-1,1.636097717E-1,-9.785301361E0
1.349268167E0,1.434017944E-1,1.770817566E-1,-9.778864746E0
1.359323167E0,1.402583313E-1,1.660047913E-1,-9.780211945E0
1.369377167E0,1.429527283E-1,1.484912109E-1,-9.784403229E0
1.379432167E0,1.017883301E-1,1.709445190E-1,-9.788893890E0
1.389487167E0,4.221221924E-2,1.981878662E-1,-9.789792023E0
1.399541167E0,5.313949585E-2,2.302212524E-1,-9.786798248E0
1.409596167E0,1.249900818E-1,2.507286072E-1,-9.784253540E0
1.419651167E0,1.746867371E-1,2.585124207E-1,-9.776320038E0
1.429705167E0,2.799179077E-1,2.335144043E-1,-9.798623657E0
1.439760167E0,3.080593872E-1,2.288740540E-1,-9.789043579E0
1.449815167E0,1.333726501E-1,1.826202393E-1,-9.788295135E0
1.459869167E0,1.453477478E-1,1.820214844E-1,-9.784702606E0
1.469924167E0,1.395098877E-1,1.895059204E-1,-9.782606964E0
1.479979167E0,1.478924561E-1,1.818717957E-1,-9.785001984E0
1.490033167E0,1.422042847E-1,1.920506287E-1,-9.785151672E0
