"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
8.408249996E-3,1.689757615E-2,2.328829050E-2,-4.110124826E-2
1.838324999E-2,1.173682362E-2,-9.361976981E-3,-6.568294287E-2
2.835825001E-2,-2.406741371E-3,-4.395936728E-3,-7.781065285E-2
3.833270833E-2,2.242580792E-2,3.401851594E-2,-5.002936184E-2
4.830770835E-2,2.582539737E-2,4.598191917E-2,-1.470457792E-2
5.828270834E-2,-1.454435508E-2,2.665570199E-2,-4.450842083E-2
6.825770834E-2,6.295962045E-3,2.175748944E-2,-7.667980134E-2
7.823270833E-2,6.223219028E-2,5.082984567E-3,-3.067273915E-2
8.820770832E-2,-3.734614810E-2,4.774426997E-2,-3.878516614E-2
9.818270835E-2,-6.720186677E-3,6.950760663E-2,2.146688282E-2
1.081577083E-1,1.988581399E-2,4.602928162E-2,9.092420340E-3
1.181327083E-1,-9.796485404E-2,1.365909576E-3,-6.506372273E-2
1.281067083E-1,-8.170637855E-2,-2.662237287E-3,-4.920958221E-2
1.380817083E-1,-2.188612819E-2,4.205317497E-2,7.908943892E-3
1.480567083E-1,-5.741617679E-2,6.211321771E-2,1.494957626E-2
1.580317083E-1,-5.734538893E-2,5.685423195E-2,1.526883423E-2
1.680067084E-1,3.171538906E-3,2.814557254E-2,-3.557387531E-2
1.779817083E-1,1.875903726E-2,-1.460809886E-2,-9.510028481E-2
1.879567083E-1,-1.791498254E-2,-1.450167954E-2,-1.078805441E-1
1.979317083E-1,3.098731935E-2,-1.702358365E-2,-6.103323698E-2
2.079067083E-1,5.534157554E-2,3.481432199E-2,-5.353125930E-2
2.178817083E-1,9.698794875E-3,7.952213287E-2,-1.198328376E-2
2.278567083E-1,3.053618839E-2,8.052259147E-2,2.688023508E-2
2.378317083E-1,1.361292103E-2,6.236581743E-2,-1.119215548E-2
2.478067083E-1,3.700032184E-2,3.796070874E-2,-4.654325187E-2
2.577817084E-1,2.802278101E-3,3.027805209E-2,-3.909799218E-2
2.677567083E-1,-1.278084397E-2,2.353738189E-2,-1.633478165E-2
2.777317083E-1,-2.001591453E-2,3.385303974E-2,-2.426652968E-2
2.877057083E-1,2.906741350E-2,5.113799393E-2,-2.718312085E-2
2.976807083E-1,-2.783097407E-2,4.308228493E-2,-2.071434617E-2
3.076557083E-1,-3.619717936E-2,2.019160509E-2,-4.406403244E-2
3.176307083E-1,-5.586749604E-3,7.473326325E-3,-5.215891778E-2
3.276057083E-1,2.577861965E-2,3.280054092E-2,-2.983717203E-2
3.375807084E-1,-3.029937616E-2,4.331851244E-2,-2.185981572E-2
