"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.676708328747480E9,"2023-02-18 17:18:48.747 UTC+09:00"
"PAUSE",2.709329499979504E0,1.676708331456765E9,"2023-02-18 17:18:51.457 UTC+09:00"
