"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.683438328551285E9,"2023-05-07 14:45:28.551 UTC+09:00"
"PAUSE",6.928229945833300E1,1.683438397833494E9,"2023-05-07 14:46:37.833 UTC+09:00"
