"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.684649730465973E9,"2023-05-21 15:15:30.466 UTC+09:00"
"PAUSE",3.505154712500371E1,1.684649765518205E9,"2023-05-21 15:16:05.518 UTC+09:00"
