"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.683976222254880E9,"2023-05-13 20:10:22.255 UTC+09:00"
"PAUSE",3.802069629166726E1,1.683976260275738E9,"2023-05-13 20:11:00.276 UTC+09:00"
