"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.682688136656286E9,"2023-04-28 22:22:16.656 UTC+09:00"
"PAUSE",8.772917416667042E0,1.682688145429214E9,"2023-04-28 22:22:25.429 UTC+09:00"
