"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.683169312638238E9,"2023-05-04 12:01:52.638 UTC+09:00"
"PAUSE",4.095631520831375E1,1.683169353594517E9,"2023-05-04 12:02:33.595 UTC+09:00"
