"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.684474760489730E9,"2023-05-19 14:39:20.490 UTC+09:00"
"PAUSE",5.197991837499967E1,1.684474812468037E9,"2023-05-19 14:40:12.468 UTC+09:00"
