"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.683169049555136E9,"2023-05-04 11:57:29.555 UTC+09:00"
"PAUSE",4.206003262498416E1,1.683169091615343E9,"2023-05-04 11:58:11.615 UTC+09:00"
