"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.683376299288918E9,"2023-05-06 21:31:39.289 UTC+09:00"
"PAUSE",4.617369899999903E1,1.683376345461634E9,"2023-05-06 21:32:25.462 UTC+09:00"
