"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.685255141712924E9,"2023-05-28 15:25:41.713 UTC+09:00"
"PAUSE",3.583318254168262E1,1.685255177546086E9,"2023-05-28 15:26:17.546 UTC+09:00"
