"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.268475000E-2,2.265829891E-1,1.023551971E-1,-9.948027879E-2
2.273658333E-2,2.576737702E-1,1.639229655E-1,-9.011234343E-2
3.278758333E-2,2.691946030E-1,2.122212052E-1,-7.664778084E-2
4.283958333E-2,2.225754559E-1,2.522570491E-1,-4.114065319E-2
5.289158333E-2,1.879111230E-1,2.695180476E-1,1.759703271E-2
6.294358333E-2,1.894160658E-1,2.765807509E-1,1.153704673E-1
7.299458333E-2,2.338121980E-1,3.255221248E-1,2.377804816E-1
8.304658334E-2,2.551105320E-1,3.476026654E-1,3.368996084E-1
9.309858333E-2,2.630336285E-1,3.470396399E-1,3.708990812E-1
1.031505833E-1,2.414252907E-1,3.916193545E-1,2.900918424E-1
1.132015833E-1,1.770269275E-1,4.446128011E-1,1.540974528E-1
1.232535833E-1,7.860581577E-2,5.019679666E-1,1.681203581E-2
1.333055833E-1,1.699549146E-2,6.126706004E-1,-9.993533790E-2
1.433575833E-1,-5.232632533E-2,7.977762818E-1,-2.229733765E-1
1.534085833E-1,-1.838093847E-1,9.548859596E-1,-3.700414896E-1
1.634605833E-1,-3.806188405E-1,9.490301609E-1,-4.901958406E-1
1.735125833E-1,-5.901249051E-1,6.980798244E-1,-5.191785693E-1
1.835635833E-1,-7.639406323E-1,6.212468147E-1,-3.246485293E-1
1.936155833E-1,-8.041408062E-1,5.236593485E-1,3.862419352E-2
2.036675833E-1,-7.241250873E-1,3.130033016E-1,4.383636117E-1
2.137195833E-1,-6.115214825E-1,2.604173124E-1,7.813903093E-1
2.237705833E-1,-4.582503736E-1,3.584999144E-1,9.401032329E-1
2.338225833E-1,-3.473109901E-1,5.826118588E-1,8.749174476E-1
2.438745833E-1,-3.274970651E-1,8.554780483E-1,5.637201667E-1
2.539265833E-1,-3.511138856E-1,1.119795561E0,9.332581609E-2
2.639775833E-1,-3.593435884E-1,1.326052070E0,-3.724716902E-1
2.740295833E-1,-4.045869410E-1,1.301900506E0,-6.935719848E-1
2.840815833E-1,-5.930846334E-1,1.101939559E0,-7.706779242E-1
2.941335833E-1,-8.359625936E-1,8.259705305E-1,-6.428328753E-1
3.041845833E-1,-1.144044995E0,7.327231169E-1,-4.802482426E-1
3.142365833E-1,-1.421210170E0,6.492282152E-1,-3.611928523E-1
3.242885833E-1,-1.686623454E0,7.262313962E-1,-3.953913152E-1
3.343405833E-1,-1.849225998E0,8.607432842E-1,-6.278387904E-1
3.443915833E-1,-1.917811632E0,1.032700896E0,-9.962091446E-1
3.544435833E-1,-1.875273108E0,1.194057465E0,-1.408812284E0
3.644955833E-1,-1.762697577E0,1.312185645E0,-1.831293583E0
3.745475833E-1,-1.648923039E0,1.373899102E0,-2.215508699E0
3.845985833E-1,-1.640021205E0,1.400384545E0,-2.532188416E0
