"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.683878208404982E9,"2023-05-12 16:56:48.405 UTC+09:00"
"PAUSE",4.949209770833340E1,1.683878257897128E9,"2023-05-12 16:57:37.897 UTC+09:00"
