"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.683798394361322E9,"2023-05-11 18:46:34.361 UTC+09:00"
"PAUSE",5.922705816666712E1,1.683798453588861E9,"2023-05-11 18:47:33.589 UTC+09:00"
